date,season_start,base_rot,home_team,away_team,home_score,away_score,home_ml_open,home_ml_close,away_ml_open,away_ml_close,home_spread,home_spread_price,home_spread_open,away_spread,away_spread_open,away_spread_price,total_open,total_open_price,total_close,total_close_price
2022-12-07,2022,485,SF,BUF,24,34,,-125.0,,105.0,-1.5,-110.0,-1.0,1.5,1.0,-110.0,47.5,,47.5,
2022-12-07,2022,487,PIT,WAS,17,23,,-260.0,,220.0,-5.5,-110.0,-9.0,5.5,9.0,-110.0,41.5,,43.5,
2022-12-08,2022,483,BAL,DAL,34,17,,-410.0,,340.0,-8.5,-110.0,-9.0,8.5,9.0,-110.0,46.0,,45.5,
2022-12-10,2022,101,LAR,NE,24,3,,-220.0,,190.0,-4.5,-110.0,-6.5,4.5,6.5,-110.0,44.5,,43.0,
2022-12-13,2022,151,DET,GB,24,31,,350.0,,-420.0,8.5,-110.0,8.0,-8.5,-8.0,-110.0,54.0,,55.5,
2022-12-13,2022,153,JAX,TEN,10,31,,310.0,,-370.0,7.5,-110.0,7.5,-7.5,-7.5,-110.0,53.0,,52.5,
2022-12-13,2022,155,CIN,DAL,7,30,,140.0,,-160.0,3.0,-110.0,4.0,-3.0,-4.0,-110.0,44.0,,44.0,
2022-12-13,2022,157,NYG,ARI,7,26,,140.0,,-160.0,3.0,-110.0,1.5,-3.0,-1.5,-110.0,45.0,,47.5,
2022-12-13,2022,159,CHI,HOU,36,7,,105.0,,-125.0,1.5,-110.0,3.0,-1.5,-3.0,-110.0,46.0,,46.0,
2022-12-13,2022,161,CAR,DEN,27,32,,-200.0,,175.0,-4.0,-110.0,-3.0,4.0,3.0,-110.0,46.0,,45.5,
2022-12-13,2022,163,TB,MIN,26,14,,-330.0,,270.0,-7.0,-110.0,-6.0,7.0,6.0,-110.0,51.5,,52.5,
2022-12-13,2022,165,MIA,KC,27,33,,280.0,,-340.0,7.0,-110.0,7.5,-7.0,-7.5,-110.0,49.0,,51.5,
2022-12-13,2022,167,LV,IND,27,44,,125.0,,-145.0,2.5,-110.0,2.5,-2.5,-2.5,-110.0,52.0,,52.0,
2022-12-13,2022,169,SEA,NYJ,40,3,,-1200.0,,750.0,-16.0,-110.0,-14.0,16.0,14.0,-110.0,47.5,,48.5,
2022-12-13,2022,171,LAC,ATL,20,17,,-120.0,,100.0,-1.0,-110.0,-48.5,1.0,48.5,-110.0,2.5,,49.0,
2022-12-13,2022,173,PHI,NO,24,21,,300.0,,-360.0,7.5,-110.0,7.0,-7.5,-7.0,-110.0,46.0,,42.0,
2022-12-13,2022,175,SF,WAS,15,23,,-145.0,,125.0,-3.0,-110.0,-3.5,3.0,3.5,-110.0,43.5,,43.5,
2022-12-13,2022,177,BUF,PIT,26,15,,-130.0,,110.0,-2.0,-110.0,-0.0,2.0,0.0,-110.0,47.5,,49.0,
2022-12-14,2022,179,CLE,BAL,42,47,,155.0,,-175.0,3.0,-110.0,2.5,-3.0,-2.5,-110.0,48.0,,45.5,
2022-12-17,2022,301,LV,LAC,27,30,,-175.0,,155.0,-3.0,-110.0,-3.5,3.0,3.5,-110.0,55.0,,52.5,
2022-12-19,2022,343,GB,CAR,24,16,,-450.0,,375.0,-10.5,-110.0,-9.5,10.5,9.5,-110.0,51.0,,53.0,
2022-12-19,2022,345,DEN,BUF,19,48,,210.0,,-250.0,6.0,-110.0,5.0,-6.0,-5.0,-110.0,48.0,,48.0,
2022-12-20,2022,341,IND,HOU,27,20,,-370.0,,310.0,-9.0,-110.0,-6.5,9.0,6.5,-110.0,52.5,,52.5,
2022-12-20,2022,347,TEN,DET,46,25,,-380.0,,320.0,-10.0,-110.0,-8.5,10.0,8.5,-110.0,51.5,,54.0,
2022-12-20,2022,349,LAR,NYJ,20,23,,-3000.0,,1200.0,-17.0,-110.0,-13.5,17.0,13.5,-110.0,44.5,,44.5,
2022-12-20,2022,351,ATL,TB,27,31,,230.0,,-270.0,7.0,-110.0,1.5,-7.0,-1.5,-110.0,51.0,,49.5,
2022-12-20,2022,353,MIA,NE,22,12,,105.0,,-125.0,0.0,-110.0,44.0,-0.0,-44.0,-110.0,3.0,,40.0,
2022-12-20,2022,355,WAS,SEA,15,20,,225.0,,-265.0,7.0,-110.0,3.0,-7.0,-3.0,-110.0,43.5,,44.0,
2022-12-20,2022,357,MIN,CHI,27,33,,-150.0,,130.0,-2.5,-110.0,-6.5,2.5,6.5,-110.0,47.0,,47.0,
2022-12-20,2022,359,BAL,JAX,40,14,,-1000.0,,650.0,-13.5,-110.0,-11.0,13.5,11.0,-110.0,46.0,,49.0,
2022-12-20,2022,361,NYG,CLE,6,20,,240.0,,-280.0,7.0,-110.0,3.0,-7.0,-3.0,-110.0,46.0,,44.5,
2022-12-20,2022,363,ARI,PHI,33,26,,-265.0,,225.0,-7.0,-110.0,-6.5,7.0,6.5,-110.0,47.5,,49.5,
2022-12-20,2022,365,NO,KC,29,32,,120.0,,-140.0,3.0,-110.0,3.0,-3.0,-3.0,-110.0,50.0,,53.5,
2022-12-20,2022,367,DAL,SF,41,33,,190.0,,-220.0,3.5,-110.0,2.5,-3.5,-2.5,-110.0,45.5,,45.5,
2022-12-21,2022,369,CIN,PIT,27,17,,750.0,,-1200.0,16.0,-110.0,11.5,-16.0,-11.5,-110.0,41.5,,40.5,
2022-12-25,2022,451,NO,MIN,52,33,,-300.0,,250.0,-7.0,-110.0,-6.5,7.0,6.5,-110.0,52.5,,49.5,
2022-12-26,2022,457,DET,TB,7,47,,500.0,,-700.0,13.5,-110.0,7.5,-13.5,-7.5,-110.0,54.0,,55.0,
2022-12-26,2022,459,ARI,SF,12,20,,-265.0,,225.0,-7.0,-110.0,-3.0,7.0,3.0,-110.0,50.5,,49.0,
2022-12-26,2022,461,LV,MIA,25,26,,120.0,,-140.0,0.0,-110.0,47.0,-0.0,-47.0,-110.0,1.5,,50.5,
2022-12-27,2022,453,LAC,DEN,19,16,,-130.0,,110.0,-2.0,-110.0,-2.5,2.0,2.5,-110.0,50.0,,47.5,
2022-12-27,2022,455,NYJ,CLE,23,16,,240.0,,-280.0,7.0,-110.0,10.5,-7.0,-10.5,-110.0,45.0,,45.0,
2022-12-27,2022,463,HOU,CIN,31,37,,-335.0,,275.0,-9.0,-110.0,-8.5,9.0,8.5,-110.0,46.5,,46.0,
2022-12-27,2022,465,PIT,IND,28,24,,-110.0,,-110.0,0.0,-110.0,46.0,-0.0,-46.0,-110.0,3.0,,42.5,
2022-12-27,2022,467,JAX,CHI,17,41,,375.0,,-450.0,10.0,-110.0,3.5,-10.0,-3.5,-110.0,47.0,,47.0,
2022-12-27,2022,469,WAS,CAR,13,20,,100.0,,-120.0,0.0,-110.0,45.0,-0.0,-45.0,-110.0,3.0,,42.0,
2022-12-27,2022,471,BAL,NYG,27,13,,-450.0,,375.0,-10.5,-110.0,-10.0,10.5,10.0,-110.0,45.0,,43.0,
2022-12-27,2022,473,KC,ATL,17,14,,-600.0,,450.0,-12.0,-110.0,-12.5,12.0,12.5,-110.0,53.5,,53.5,
2022-12-27,2022,475,SEA,LAR,20,9,,-125.0,,105.0,-1.0,-110.0,-1.5,1.0,1.5,-110.0,47.0,,47.5,
2022-12-27,2022,477,DAL,PHI,37,17,,150.0,,-170.0,3.0,-110.0,0.0,-3.0,-0.0,-110.0,49.5,,50.5,
2022-12-27,2022,479,GB,TEN,40,14,,-170.0,,150.0,-3.0,-110.0,-4.5,3.0,4.5,-110.0,56.0,,52.5,
2022-12-28,2022,481,NE,BUF,9,38,,290.0,,-350.0,7.5,-110.0,4.5,-7.5,-4.5,-110.0,45.0,,47.0,
2023-01-03,2022,101,PHI,WAS,14,20,,250.0,,-300.0,7.0,-110.0,42.0,-7.0,-42.0,-110.0,4.0,,43.5,
2023-01-03,2022,103,IND,JAX,28,14,,-1400.0,,800.0,-16.0,-110.0,-12.5,16.0,12.5,-110.0,49.0,,47.5,
2023-01-03,2022,105,CHI,GB,16,35,,180.0,,-210.0,4.5,-110.0,5.0,-4.5,-5.0,-110.0,49.0,,48.0,
2023-01-03,2022,107,NYG,DAL,23,19,,105.0,,-125.0,0.0,-110.0,47.0,-0.0,-47.0,-110.0,3.0,,43.5,
2023-01-03,2022,109,CLE,PIT,24,22,,-450.0,,375.0,-11.5,-110.0,-4.0,11.5,4.0,-110.0,41.0,,44.5,
2023-01-03,2022,111,HOU,TEN,38,41,,280.0,,-340.0,7.5,-110.0,4.5,-7.5,-4.5,-110.0,56.0,,55.5,
2023-01-03,2022,113,CAR,NO,7,33,,230.0,,-270.0,6.0,-110.0,6.0,-6.0,-6.0,-110.0,51.0,,46.5,
2023-01-03,2022,115,NE,NYJ,28,14,,-170.0,,150.0,-3.0,-110.0,-9.0,3.0,9.0,-110.0,43.0,,41.0,
2023-01-03,2022,117,DET,MIN,35,37,,150.0,,-170.0,3.0,-110.0,3.5,-3.0,-3.5,-110.0,54.5,,53.5,
2023-01-03,2022,119,TB,ATL,44,27,,-335.0,,275.0,-7.5,-110.0,-7.0,7.5,7.0,-110.0,50.0,,51.0,
2023-01-03,2022,121,CIN,BAL,3,38,,650.0,,-1000.0,14.0,-110.0,13.0,-14.0,-13.0,-110.0,43.5,,45.5,
2023-01-03,2022,123,BUF,MIA,56,26,,145.0,,-165.0,3.0,-110.0,43.5,-3.0,-43.5,-110.0,5.5,,42.5,
2023-01-03,2022,125,KC,LAC,21,38,,250.0,,-300.0,7.5,-110.0,45.0,-7.5,-45.0,-110.0,1.5,,43.0,
2023-01-03,2022,127,SF,SEA,23,26,,280.0,,-340.0,7.5,-110.0,6.5,-7.5,-6.5,-110.0,47.5,,45.0,
2023-01-03,2022,129,DEN,LV,31,32,,130.0,,-150.0,2.5,-110.0,51.0,-2.5,-51.0,-110.0,2.5,,50.5,
2023-01-03,2022,131,LAR,ARI,18,7,,-125.0,,105.0,-0.0,-110.0,-4.0,0.0,4.0,-110.0,42.5,,42.0,
2023-01-09,2022,141,BUF,IND,27,24,,-350.0,,290.0,-7.5,-110.0,-7.0,7.5,7.0,-110.0,51.5,,50.5,
2023-01-09,2022,143,SEA,LAR,20,30,,-175.0,,155.0,-3.0,-110.0,-4.5,3.0,4.5,-110.0,41.5,,42.0,
2023-01-09,2022,145,WAS,TB,23,31,,390.0,,-480.0,10.5,-110.0,7.0,-10.5,-7.0,-110.0,46.5,,44.5,
2023-01-10,2022,147,TEN,BAL,13,20,,170.0,,-190.0,3.5,-110.0,4.5,-3.5,-4.5,-110.0,54.5,,53.5,
2023-01-10,2022,149,NO,CHI,21,9,,-700.0,,500.0,-12.5,-110.0,-10.5,12.5,10.5,-110.0,48.0,,48.0,
2023-01-10,2022,151,PIT,CLE,37,48,,-240.0,,200.0,-5.5,-110.0,-3.5,5.5,3.5,-110.0,47.0,,47.0,
2023-01-16,2022,301,GB,LAR,32,18,,-350.0,,290.0,-7.5,-110.0,-7.0,7.5,7.0,-110.0,46.5,,45.0,
2023-01-16,2022,303,BUF,BAL,17,3,,-135.0,,115.0,-2.5,-110.0,-0.0,2.5,0.0,-110.0,50.0,,50.0,
2023-01-17,2022,305,KC,CLE,22,17,,-410.0,,340.0,-9.0,-110.0,-0.0,9.0,0.0,-110.0,54.5,,56.0,
2023-01-17,2022,307,NO,TB,20,30,,-150.0,,130.0,-2.5,-110.0,-0.0,2.5,0.0,-110.0,49.5,,53.0,
2023-01-24,2022,311,GB,TB,26,31,,-180.0,,160.0,-3.0,-110.0,-3.0,3.0,3.0,-110.0,51.0,,53.0,
2023-01-24,2022,313,KC,BUF,38,24,,-160.0,,140.0,-3.0,-110.0,-4.5,3.0,4.5,-110.0,53.5,,54.5,
